# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
41.764,130,-7.3494,-0.076839,7.311,0.08856,87.824,0.25653,87.824,0.16736,6.8507,0.04403,52.262,-0.11703,9.8122,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.021517,352880,0,7.6141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011906,NaN,NaN,NaN,NaN,6.8623,13.988,994.99,339.78,0.5,0.057384
42.264,126.33,-7.3347,0.029256,7.3495,0.067555,84.391,0.25623,84.391,0.17396,6.8812,0.060891,52.262,-0.11708,9.8122,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.02163,354838,0,7.6971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011952,NaN,NaN,NaN,NaN,6.8967,14.012,995.42,339.79,0.5,0.057405
42.764,122.66,-7.3311,0.0072774,7.3452,0.52433,81.016,0.25593,81.016,0.181,6.619,0.52428,52.262,-0.11713,9.8122,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.021616,354729,0,7.6907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011982,NaN,NaN,NaN,NaN,6.49,14.036,995.85,339.8,0.5,0.057426
43.264,119,-7.3229,0.016368,7.3531,0.76231,77.801,0.25564,77.802,0.18826,6.238,0.76213,52.262,-0.11717,9.8123,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.021638,355211,0,7.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011662,NaN,NaN,NaN,NaN,6.051,14.06,996.28,339.82,0.5,0.057447
43.764,115.33,-7.3376,-0.029333,7.3245,0.20888,74.708,0.25535,74.709,0.19584,6.1345,0.20681,52.262,-0.11722,9.8123,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.021553,353933,0,7.6529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011202,NaN,NaN,NaN,NaN,6.0836,14.084,996.71,339.83,0.5,0.057468
44.264,111.67,-7.3144,0.046379,7.3639,0.83677,71.537,0.25508,71.537,0.2043,6.5523,0.83548,52.262,-0.11727,9.8123,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.021668,355937,0,7.7382,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011088,NaN,NaN,NaN,NaN,6.7569,14.107,997.14,339.85,0.5,0.057489
44.529,109.73,-7.281,0.12568,7.4441,1.8832,69.731,0.25494,69.731,0.20948,7.0512,1.879,52.262,-0.11729,9.8123,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.021903,359913,0,7.9103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011573,NaN,NaN,NaN,NaN,7.9358,14.131,997.57,339.86,0.2655,0.057511
44.954,106.63,-7.3084,-0.064423,7.3338,1.1765,66.628,0.2547,66.628,0.21903,7.5504,1.1747,52.262,-0.11734,9.8123,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.021578,354632,0,7.679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012165,NaN,NaN,NaN,NaN,7.9292,14.144,997.8,339.87,0.42499,0.057531
45.454,102.97,-7.317,-0.017094,7.3396,0.90657,62.966,0.2544,62.967,0.23149,7.0972,0.90641,52.262,-0.11739,9.8123,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.021595,354998,0,7.6934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012799,NaN,NaN,NaN,NaN,6.8746,14.164,998.16,339.88,0.5,0.057552
45.954,99.315,-7.316,0.0018302,7.3427,0.82288,59.315,0.25409,59.315,0.24544,7.5087,0.82288,52.262,-0.11745,9.8123,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.021603,355247,0,7.7026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012239,NaN,NaN,NaN,NaN,7.7112,14.188,998.59,339.9,0.5,0.057574
46.454,95.653,-7.3308,-0.029557,7.3175,0.20141,55.585,0.25378,55.586,0.26158,7.409,0.19922,52.262,-0.1175,9.8123,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.021528,354131,0,7.6526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001275,NaN,NaN,NaN,NaN,7.3601,14.211,999.02,339.91,0.5,0.057595
46.954,91.991,-7.3172,0.027184,7.3426,0.55988,51.951,0.25346,51.951,0.27953,7.1294,0.55922,52.262,-0.11755,9.8123,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.021601,355444,0,7.7078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012632,NaN,NaN,NaN,NaN,6.9929,14.235,999.45,339.93,0.5,0.057616
47.454,88.336,-7.303,0.028445,7.3547,0.99795,48.511,0.25314,48.511,0.29899,6.6307,0.99755,52.262,-0.1176,9.8124,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.021635,356128,0,7.7358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012279,NaN,NaN,NaN,NaN,6.3881,14.259,999.88,339.94,0.5,0.057638
47.954,84.682,-7.3139,-0.021847,7.3288,0.82397,45.092,0.25284,45.093,0.32127,7.0425,0.82368,52.262,-0.11765,9.8124,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.021558,354976,0,7.6842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011662,NaN,NaN,NaN,NaN,7.2456,14.283,1000.3,339.95,0.5,0.057659
48.454,81.025,-7.3141,-4.1922e-4,7.3314,0.67855,41.656,0.25255,41.657,0.34736,6.7032,0.67855,52.262,-0.1177,9.8124,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.021565,355198,0,7.6922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001217,NaN,NaN,NaN,NaN,6.5372,14.307,1000.7,339.97,0.5,0.05768
48.791,78.564,-7.2842,0.088909,7.3954,1.483,39.48,0.25235,39.481,0.36621,6.2041,1.4804,52.262,-0.11774,9.8124,NaN,NaN,NaN,NaN,782.14,0,NaN,NaN,NaN,NaN,NaN,0.021752,358399,0,7.8298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011755,NaN,NaN,NaN,NaN,5.6101,14.33,1001.2,339.98,0.33714,0.057703
